ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_07_days,has_second_training
ID_6RMJ8Z,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-02-20,"['Deworming Your Dairy Animal,Infertility In Dairy Cows,Ndume App,Poultry Feeding']",1.0,1.0,1,0,,1,0,0
ID_XP530M,Female,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-02-28,"['Disadvantages Of Natural Mating', 'Poultry Feeding', 'Factors Affecting Milk Production', 'Dairy Cow Feeding', 'Digicow App And Ndume App', 'The Benefits Of Ndume App', 'Herd Health Management.', 'Poultry Management Practises..', 'Poultry Health Management..', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Deworming And Record Keeping In Animal Health', 'Why You Should Vaccinate Your Animals', 'Poultry Health With Biodeal', 'Importance Of Mineral Supplementation', 'Herd Health With Biodeal', 'Poultry Feeding With Tyari', 'Importance Of Vaccination', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Mineral Supplementation With Ckl', 'Harvesting And Post Harvesting', 'Importance Of Vaccinations And Record', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices', 'Benfits Of Sistema Biogas', 'Pest & Disease Management During Production']",5.0,5.0,26,25,0.0,1,1,1
ID_H6FVAT,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu West,trainer_name_3,2024-02-21,"['Ndume App', 'Poultry Products', 'Disadvantages Of Natural Mating.', 'The Benefits Of Ndume App', 'Poultry Management Practises.', 'Disadvantages Of Natural Mating.', 'The Benefits Of Ndume App', 'Sheep And Goat Management Practices', 'Sheep And Goat Management Practices', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Poultry And Dairy Feeding With Tyari Feeds', 'Sheep & Goat Rearing', 'Pest And Disease Management In Crops', 'Weed Management In Crop', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage', 'Clean Energy With Sistema Biogas', 'Improved Maize & Bean Varieties From East Africa Seed', 'Benfits Of Sistema Biogas', 'Sheep & Goat Rearing.', 'Pest & Disease Management During Production', 'Livestock Management With Biodeal Products', 'Pest And Disease Management At Production Stage']",2.0,2.0,24,23,0.0,1,0,1
ID_MMC4TR,Female,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-02-29,"['Ndume App', 'Poultry Feeding']",2.0,2.0,2,1,0.0,1,0,1
ID_17X1PE,Female,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-02-29,"['Ndume App', 'Poultry Feeding']",2.0,2.0,2,1,0.0,1,0,1
ID_GCVRGJ,Male,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-02-21,"['Ndume App', 'Yara Maziwa Pro']",2.0,2.0,2,1,21.0,1,0,1
ID_HXKEJI,Male,Above 35,Ussd,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2024-02-29,"['Ndume App', 'Poultry Products', 'Dairy Cow Feeding', 'The Benefits Of Ndume App', 'Goat Management Practices']",3.0,3.0,5,4,0.0,1,0,1
ID_YULEP6,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu West,trainer_name_3,2024-02-21,"['Ndume App', 'Poultry Products', 'Disadvantages Of Natural Mating.', 'The Benefits Of Ndume App', 'Sheep And Goat Management Practices', 'Poultry Management Practises.']",2.0,2.0,6,5,0.0,1,0,1
ID_I8Z16P,Female,Above 35,Ussd,0,Bungoma,Bumula,Kabula,trainer_name_2,2024-02-24,"['Ndume App,Poultry Feeding']",1.0,1.0,1,0,,1,0,0
ID_KWRSM7,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_5,2024-02-17,"['Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Cow Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Factors Affecting Milk Production,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal.,Importance Of Vaccinations And Record,Milking Hygiene,Ndume App,Personal Protective Equipment (Ppe),Pest And Disease Management In Crops,Poultry Diseases And Biosecurity,Poultry Feed And Water Management,Poultry Health Management,Poultry Products,Record Keeping In Poultry,Successfull Breeding With Crv,Weed Management In Crop', 'Ndume App', 'Poultry Products', 'Factors Affecting Milk Production', 'Dairy Cow Feeding', 'Biodeal Poultry', 'Dairy Feed Management', 'Record Keeping In Poultry', 'Poultry Feed And Water Management', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'Biosecurity In Poultry Farming', 'Calf Feeding', 'How To Rear A Calf With Unga Products', 'How To Feed Kienyeji Chicken For Meat', 'How To Rear Healthy Chicken With Biodeal.', 'Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Dairy Health Management', 'Diseases In Dairy Farming', 'Poultry Health Management', 'Successfull Breeding With Crv', 'Weed Management In Crop', 'Pest And Disease Management In Crops', 'Importance Of Vaccinations And Record']",5.0,5.0,26,25,0.0,1,0,1
ID_D3LZZL,Female,Above 35,Manual,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-02-29,"['Poultry Feeding', 'Dairy Cow Feeding', 'Factors Affecting Milk Production', 'Poultry Feeding', 'How To Succeed In Breeding', 'Biodeal Dairy', 'Biodeal Poultry', 'Disadvantages Of Natural Mating', 'Herd Health', 'How To Rear Healthy Chicken With Biodeal.', 'Herd Health Practices With Biodeal Products.', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Why You Should Vaccinate Your Animals', 'Deworming And Record Keeping In Animal Health', 'Importance Of Mineral Supplementation', 'Poultry Health With Biodeal', 'Herd. Health. Management', 'Pest And Disease Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices']",5.0,9.0,24,23,0.0,1,0,1
